date,AAPL,AMZN,GOOGL,MSFT,NVDA,TSLA
2020-03-16,58.7792854309082,84.4574966430664,53.39472579956055,129.62115478515625,4.891976356506348,29.67133331298828
2020-03-17,61.36381530761719,90.39199829101562,55.63700485229492,140.29368591308594,5.411810874938965,28.68000030517578
2020-03-18,59.86164855957031,91.5,54.29990005493164,134.38787841796875,5.051887512207031,24.08133316040039
2020-03-19,59.402976989746094,94.04650115966797,55.31901931762695,136.59898376464844,5.304706573486328,28.50933265686035
2020-03-20,55.63174057006836,92.30449676513672,53.1563606262207,131.46852111816406,5.124867916107178,28.50200080871582
2020-03-23,54.44989013671875,95.1415023803711,52.455711364746094,130.1571502685547,5.297730922698975,28.952667236328125
2020-03-24,59.912593841552734,97.00499725341797,56.23166275024414,141.98789978027344,6.206634044647217,33.66666793823242
2020-03-25,59.582557678222656,94.29199981689453,54.81891632080078,140.6287078857422,6.1179585456848145,35.95000076293945
2020-03-26,62.71796798706055,97.77449798583984,57.869327545166016,149.42518615722656,6.407392978668213,35.21066665649414
2020-03-27,60.12130355834961,95.00499725341797,55.248863220214844,143.28964233398438,6.29505729675293,34.29066848754883
2020-03-30,61.8370475769043,98.19750213623047,57.042781829833984,153.36874389648438,6.615376949310303,33.47533416748047
2020-03-31,61.71084976196289,97.48600006103516,57.82106018066406,150.95664978027344,6.5658111572265625,34.93333435058594
2020-04-01,58.46380615234375,95.38500213623047,54.842796325683594,145.59646606445312,6.054442882537842,32.104000091552734
2020-04-02,59.43936538696289,95.94149780273438,55.58574676513672,148.61158752441406,6.363306522369385,30.29800033569336
2020-04-03,58.58513641357422,95.32949829101562,54.37503433227539,147.24282836914062,6.075367450714111,32.000667572021484
2020-04-06,63.69597244262695,99.87950134277344,58.87800979614258,158.19290161132812,6.68536901473999,34.41600036621094
2020-04-07,62.95821762084961,100.58000183105469,58.84665298461914,156.48916625976562,6.451979160308838,36.36333465576172
2020-04-08,64.56961822509766,102.1500015258789,60.06283950805664,158.05892944335938,6.649252414703369,36.589332580566406
2020-04-09,65.0355453491211,102.13800048828125,60.04144287109375,158.06849670410156,6.549619197845459,38.20000076293945
2020-04-13,66.3120346069336,108.44349670410156,60.23252868652344,158.42266845703125,6.721487045288086,43.39666748046875
2020-04-14,69.66099548339844,114.16600036621094,62.96049118041992,166.2619171142578,7.072692394256592,47.32600021362305
2020-04-15,69.02520751953125,115.38400268554688,62.565879821777344,164.51986694335938,6.995226860046387,48.65533447265625
2020-04-16,69.57364654541016,120.40950012207031,62.57234573364258,169.4589080810547,7.340454578399658,49.680667877197266
2020-04-17,68.6296157836914,118.75,63.645713806152344,170.9521026611328,7.281174182891846,50.259334564208984
2020-04-20,67.20510864257812,119.68049621582031,62.75746154785156,167.5636749267578,7.149909019470215,49.75733184814453
2020-04-21,65.12777709960938,116.40599822998047,60.319618225097656,160.6337127685547,6.71301794052124,45.781333923339844
2020-04-22,67.0036849975586,118.17449951171875,62.62111282348633,166.0896759033203,7.127490043640137,48.807334899902344
2020-04-23,66.7440185546875,119.97250366210938,63.256072998046875,164.07957458496094,7.074186325073242,47.04199981689453
2020-04-24,68.67088317871094,120.51100158691406,63.526283264160156,167.0755615234375,7.213173866271973,48.34333419799805
2020-04-27,68.71941375732422,118.80000305175781,63.24065017700195,166.59698486328125,7.39973783493042,53.25
2020-04-28,67.60552215576172,115.7040023803711,61.33625411987305,162.5384979248047,7.257262229919434,51.27466583251953
2020-04-29,69.82604217529297,118.635498046875,66.78968811035156,169.83221435546875,7.434110641479492,53.367332458496094
2020-04-30,71.29910278320312,123.69999694824219,67.01460266113281,171.53602600097656,7.280178070068359,52.12533187866211
2020-05-01,70.15122985839844,114.302001953125,65.5525894165039,167.09466552734375,7.04355001449585,46.75466537475586
2020-05-04,71.14378356933594,115.79949951171875,65.83026123046875,171.1818389892578,7.255518913269043,50.74599838256836
2020-05-05,72.21156311035156,115.88999938964844,67.13005065917969,173.01962280273438,7.316542625427246,51.2140007019043
2020-05-06,72.95659637451172,117.56300354003906,66.95140838623047,174.723388671875,7.417422294616699,52.172000885009766
2020-05-07,73.71133422851562,118.38050079345703,68.13823699951172,175.73800659179688,7.5937724113464355,52.00266647338867
2020-05-08,75.46578216552734,118.98049926757812,68.88765716552734,176.77175903320312,7.783822536468506,54.62799835205078
2020-05-11,76.65325927734375,120.44999694824219,69.84556579589844,178.74356079101562,8.035893440246582,54.08599853515625
2020-05-12,75.77725219726562,117.84750366210938,68.43183135986328,174.69468688964844,7.773858070373535,53.96066665649414
2020-05-13,74.86229705810547,118.39600372314453,67.09571075439453,172.05288696289062,7.7514424324035645,52.73066711425781
2020-05-14,75.32222747802734,119.44249725341797,67.52018737792969,172.79946899414062,8.00102424621582,53.55533218383789
2020-05-15,74.87690734863281,120.48899841308594,68.32633209228516,175.3168182373047,8.459582328796387,53.27799987792969
2020-05-18,76.64109802246094,121.31300354003906,68.92945098876953,176.99192810058594,8.718131065368652,54.242000579833984
2020-05-19,76.1982192993164,122.46649932861328,68.39302062988281,175.76670837402344,8.773174285888672,53.867332458496094
2020-05-20,77.68014526367188,124.89700317382812,70.12274932861328,178.20472717285156,8.937073707580566,54.37066650390625
2020-05-21,77.10100555419922,122.33699798583984,70.00282287597656,176.0642852783203,8.74303913116455,55.17333221435547
2020-05-22,77.59739685058594,121.84400177001953,70.3257827758789,176.14105224609375,8.99311637878418,54.45866775512695
2020-05-26,77.07179260253906,121.09300231933594,70.73033905029297,174.27899169921875,8.685749053955078,54.591331481933594
2020-05-27,77.40760040283203,120.51950073242188,70.67610931396484,174.50930786132812,8.49395751953125,54.68199920654297
2020-05-28,77.44168090820312,120.05500030517578,70.5745849609375,174.11578369140625,8.455845832824707,53.72066879272461
2020-05-29,77.3662338256836,122.11849975585938,71.33494567871094,175.89151000976562,8.842917442321777,55.66666793823242
2020-06-01,78.31768798828125,123.552001953125,71.4021224975586,175.48838806152344,8.773923873901367,59.87333297729492
2020-06-02,78.68025207519531,123.62049865722656,71.77235412597656,177.4848175048828,8.792855262756348,58.770668029785156
2020-06-03,79.11337280273438,123.91999816894531,71.62007904052734,177.91680908203125,8.737309455871582,58.86399841308594
2020-06-04,78.43204498291016,123.02999877929688,70.3785171508789,175.5747528076172,8.738306999206543,57.62533187866211
2020-06-05,80.6658706665039,124.1500015258789,71.65840148925781,179.6829071044922,8.891313552856445,59.04399871826172
2020-06-08,81.14280700683594,126.2030029296875,72.05748748779297,180.79632568359375,8.776681900024414,63.327999114990234
2020-06-09,83.70513153076172,130.04299926757812,72.25852966308594,182.1785125732422,9.01690673828125,62.711334228515625
2020-06-10,85.858642578125,132.37249755859375,72.88652801513672,188.93582153320312,9.336626052856445,68.336669921875
2020-06-11,81.73656463623047,127.89800262451172,69.761474609375,178.79025268554688,8.767961502075195,64.85600280761719
2020-06-12,82.44220733642578,127.2509994506836,70.30985260009766,180.20120239257812,8.903773307800293,62.35200119018555
2020-06-15,83.46179962158203,128.63400268554688,70.69898986816406,181.35304260253906,9.144247055053711,66.05999755859375
2020-06-16,85.67373657226562,130.7635040283203,71.9793701171875,185.797119140625,9.03933334350586,65.47533416748047
2020-06-17,85.55449676513672,132.0489959716797,72.28142547607422,186.4402313232422,9.206297874450684,66.11933135986328
2020-06-18,85.58856201171875,132.69900512695312,71.36481475830078,188.43667602539062,9.188356399536133,66.9306640625
2020-06-19,85.09944915771484,133.75050354003906,70.89306640625,187.31365966796875,9.231463432312012,66.72666931152344
2020-06-22,87.32596588134766,135.6909942626953,72.18787384033203,192.5160369873047,9.496110916137695,66.28800201416016
2020-06-23,89.18993377685547,138.2205047607422,72.85070037841797,193.80223083496094,9.419608116149902,66.78533172607422
2020-06-24,87.61552429199219,136.72000122070312,71.29415130615234,189.89564514160156,9.205799102783203,64.0566635131836
2020-06-25,88.77870178222656,137.72900390625,71.71214294433594,192.2952423095703,9.459479331970215,65.73200225830078
2020-06-26,86.05088806152344,134.64349365234375,67.8028335571289,188.4462890625,9.125557899475098,63.982666015625
2020-06-29,88.0340805053711,134.0189971923828,69.5261001586914,190.47157287597656,9.170411109924316,67.29000091552734
2020-06-30,88.76895904541016,137.9409942626953,70.56513214111328,195.33798217773438,9.467205047607422,71.98733520507812
2020-07-01,88.6010513305664,143.93499755859375,71.75694274902344,196.4801483154297,9.499350547790527,74.64199829101562
2020-07-02,88.6010513305664,144.51499938964844,73.14678192138672,197.9774932861328,9.581336975097656,80.57733154296875
2020-07-06,90.97116088867188,152.8520050048828,74.62571716308594,202.2392120361328,9.807605743408203,91.43866729736328
2020-07-07,90.68888092041016,150.00599670410156,74.14153289794922,199.8876190185547,9.840001106262207,92.65733337402344
2020-07-08,92.80101776123047,154.0554962158203,74.82227325439453,204.28369140625,10.183143615722656,91.05867004394531
2020-07-09,93.20011901855469,159.13150024414062,75.57169342041016,205.7139129638672,10.475202560424805,92.9520034790039
2020-07-10,93.3631362915039,160.0,76.58435821533203,205.08998107910156,10.445549011230469,102.97666931152344
2020-07-13,92.93241119384766,155.1999969482422,75.2517318725586,198.7550048828125,10.019920349121094,99.80400085449219
2020-07-14,94.47032165527344,154.1999969482422,75.68116760253906,199.98362731933594,10.3436279296875,101.12000274658203
2020-07-15,95.12002563476562,150.44349670410156,75.48312377929688,199.68606567382812,10.194360733032227,103.06732940673828
2020-07-16,93.94957733154297,149.9949951171875,75.3855972290039,195.73147583007812,10.102156639099121,100.04266357421875
2020-07-17,93.75977325439453,148.09849548339844,75.48162841796875,194.73326110839844,10.168689727783203,100.05599975585938
2020-07-20,95.73566436767578,159.8419952392578,77.8199462890625,203.10313415527344,10.476944923400879,109.53333282470703
2020-07-21,94.41435241699219,156.9145050048828,77.42583465576172,200.36752319335938,10.295282363891602,104.55733489990234
2020-07-22,94.67958068847656,154.99549865722656,77.87020874023438,203.24710083007812,10.405179977416992,106.15533447265625
2020-07-23,90.37010955810547,149.32749938964844,75.47665405273438,194.40692138671875,10.097171783447266,100.87133026123047
2020-07-24,90.14624786376953,150.44549560546875,75.05168914794922,193.21670532226562,10.161714553833008,94.46666717529297
2020-07-27,92.2827377319336,152.760498046875,76.10763549804688,195.66429138183594,10.387984275817871,102.63999938964844
2020-07-28,90.7667465209961,150.01649475097656,74.82476806640625,193.90780639648438,10.182644844055176,98.43267059326172
2020-07-29,92.50659942626953,151.67649841308594,75.81303405761719,195.86587524414062,10.431840896606445,99.94066619873047
2020-07-30,93.6259536743164,152.593994140625,76.55252075195312,195.71231079101562,10.579865455627441,99.16600036621094
2020-07-31,103.4275131225586,158.23399353027344,74.04350280761719,196.77772521972656,10.580612182617188,95.38400268554688
2020-08-03,106.03363800048828,155.59449768066406,73.78524017333984,207.84474182128906,10.974841117858887,99.0
2020-08-04,106.74175262451172,156.94149780273438,73.31449127197266,204.72523498535156,11.191641807556152,99.13333129882812
2020-08-05,107.12864685058594,160.25149536132812,73.60260772705078,204.38926696777344,11.250452041625977,99.00133514404297
2020-08-06,110.86629486083984,161.25,74.88945007324219,207.66238403320312,11.299046516418457,99.30533599853516
2020-08-07,108.34564971923828,158.3730010986328,74.5620346069336,203.9477996826172,11.163480758666992,96.84733581542969
2020-08-10,109.92044830322266,157.4080047607422,74.4848861694336,199.8876190185547,11.129093170166016,94.57133483886719
2020-08-11,106.65143585205078,154.0334930419922,73.67476654052734,195.21319580078125,10.815106391906738,91.6259994506836
2020-08-12,110.19593048095703,158.11199951171875,75.00341033935547,200.78988647460938,11.403457641601562,103.65066528320312
2020-08-13,112.1460952758789,158.05099487304688,75.4716796875,200.31954956054688,11.406196594238281,108.06666564941406
2020-08-14,112.04615020751953,157.4010009765625,74.87353515625,200.5115203857422,11.526809692382812,110.04733276367188
2020-08-17,111.7536392211914,159.12049865722656,75.4512710571289,201.8361053466797,12.297324180603027,122.3759994506836
2020-08-18,112.68485260009766,165.62449645996094,77.41886901855469,202.99755859375,12.221317291259766,125.80599975585938
2020-08-19,112.82623291015625,163.0240020751953,76.86302947998047,201.76596069335938,12.09946346282959,125.23533630371094
2020-08-20,115.3298110961914,164.86849975585938,78.43749237060547,206.4613037109375,12.101954460144043,133.45533752441406
2020-08-21,121.27302551269531,164.23599243164062,78.4036636352539,204.96034240722656,12.642708778381348,136.6653289794922
2020-08-24,122.72349548339844,165.3730010986328,78.88038635253906,205.60501098632812,12.679340362548828,134.27999877929688
2020-08-25,121.71670532226562,167.32449340820312,79.91045379638672,208.27981567382812,12.708995819091797,134.8893280029297
2020-08-26,123.3719253540039,172.09249877929688,81.81533813476562,212.78274536132812,12.731921195983887,143.54466247558594
2020-08-27,121.8970947265625,170.0,81.03855895996094,218.00730895996094,12.587635040283203,149.25
2020-08-28,121.69963836669922,170.08999633789062,81.58145904541016,220.24913024902344,13.105464935302734,147.55999755859375
2020-08-31,125.82671356201172,172.54800415039062,81.08882904052734,216.99700927734375,13.331487655639648,166.10667419433594
2020-09-01,130.83876037597656,174.95599365234375,82.36023712158203,218.67120361328125,13.780673027038574,158.35000610351562
2020-09-02,128.1279296875,176.57249450683594,85.4609146118164,222.8854522705078,14.304637908935547,149.1233367919922
2020-09-03,117.86994171142578,168.39999389648438,81.08782958984375,209.07838439941406,12.977521896362305,135.6666717529297
2020-09-04,117.94794464111328,164.7310028076172,78.68431091308594,206.14378356933594,12.585667610168457,139.44000244140625
2020-09-08,110.0106430053711,157.49200439453125,75.81751251220703,194.9923095703125,11.878240585327148,110.06999969482422
2020-09-09,114.3985824584961,163.4304962158203,76.99340057373047,203.2957763671875,12.677898406982422,122.09333038330078
2020-09-10,110.66394805908203,158.7554931640625,75.9394302368164,197.59974670410156,12.27582836151123,123.77999877929688
2020-09-11,109.2110595703125,155.81100463867188,75.42738342285156,196.3105010986328,12.12900447845459,124.23999786376953
2020-09-14,112.48737335205078,155.14849853515625,75.08252716064453,197.63829040527344,12.834689140319824,139.8733367919922
2020-09-15,112.66291046142578,157.80650329589844,76.39077758789062,200.88076782226562,12.953092575073242,149.9199981689453
2020-09-16,109.33782196044922,153.90499877929688,75.24475860595703,197.29190063476562,12.477982521057129,147.25332641601562
2020-09-17,107.59239959716797,150.43649291992188,73.99822235107422,195.23289489746094,12.42713451385498,141.14332580566406
2020-09-18,104.17953491210938,147.74549865722656,72.20926666259766,192.80819702148438,12.153682708740234,147.38333129882812
2020-09-21,107.3388671875,148.02349853515625,71.16676330566406,194.87684631347656,12.48072624206543,149.79666137695312
2020-09-22,109.0257797241211,156.44949340820312,72.64369201660156,199.57220458984375,12.600874900817871,141.41000366210938
2020-09-23,104.45259094238281,149.9929962158203,70.13419342041016,193.00064086914062,12.088374137878418,126.78666687011719
2020-09-24,105.5251693725586,150.989501953125,70.80448150634766,195.5022430419922,12.311967849731445,129.26333618164062
2020-09-25,109.48409271240234,154.75650024414062,71.61064147949219,199.95709228515625,12.836187362670898,135.77999877929688
2020-09-28,112.09734344482422,158.70249938964844,72.58596801757812,201.51577758789062,12.996965408325195,140.39999389648438
2020-09-29,111.2490234375,157.24400329589844,72.95222473144531,199.4182586669922,13.18716049194336,139.69000244140625
2020-09-30,112.92617797851562,157.43649291992188,72.93132019042969,202.37208557128906,13.491020202636719,143.00332641601562
2020-10-01,113.88178253173828,161.06300354003906,74.04100036621094,204.42152404785156,13.574777603149414,149.3866729736328
2020-10-02,110.20565795898438,156.25,72.43370056152344,198.3887481689453,13.024136543273926,138.3633270263672
2020-10-05,113.5990219116211,159.9600067138672,73.78871154785156,202.42027282714844,13.602691650390625,141.89332580566406
2020-10-06,110.3421859741211,154.9980010986328,72.20579528808594,198.1193389892578,13.696419715881348,137.9933319091797
2020-10-07,112.21437072753906,159.7845001220703,72.60985565185547,201.89102172851562,13.923255920410156,141.76666259765625
2020-10-08,112.10709381103516,159.52749633789062,73.8185806274414,202.61268615722656,13.798370361328125,141.97332763671875
2020-10-09,114.05729675292969,164.33250427246094,75.16314697265625,207.644775390625,13.7225923538208,144.6666717529297
2020-10-12,121.30229949951172,172.14649963378906,77.85726928710938,213.02325439453125,14.184489250183105,147.43333435058594
2020-10-13,118.08446502685547,172.18150329589844,77.98067474365234,214.4280548095703,14.20667552947998,148.88333129882812
2020-10-14,118.1722183227539,168.1855010986328,77.80004119873047,212.5037078857422,14.054121971130371,153.76666259765625
2020-10-15,117.70417022705078,166.9324951171875,77.40343475341797,211.34912109375,13.929237365722656,149.6266632080078
2020-10-16,116.05624389648438,163.635498046875,78.01203918457031,211.34912109375,13.771201133728027,146.55667114257812
2020-10-19,113.09196472167969,160.36050415039062,76.13350677490234,206.1149444580078,13.458368301391602,143.61000061035156
2020-10-20,114.58385467529297,160.85049438476562,77.18498229980469,206.5286407470703,13.605683326721191,140.64666748046875
2020-10-21,113.95979309082031,159.2469940185547,78.92217254638672,206.67298889160156,13.485286712646484,140.8800048828125
2020-10-22,112.86766815185547,158.82000732421875,79.95075988769531,206.75961303710938,13.322011947631836,141.92999267578125
2020-10-23,112.17536926269531,160.22000122070312,81.26050567626953,208.04888916015625,13.550596237182617,140.2100067138672
2020-10-26,112.18510437011719,160.3520050048828,78.83757781982422,202.131591796875,13.10290241241455,140.0933380126953
2020-10-27,113.69651794433594,164.31649780273438,79.5636215209961,205.18165588378906,13.357660293579102,141.55999755859375
2020-10-28,108.43097686767578,158.13900756835938,75.1805648803711,195.01156616210938,12.590154647827148,135.33999633789062
2020-10-29,112.44839477539062,160.55050659179688,77.47360229492188,196.974365234375,12.98599910736084,136.94332885742188
2020-10-30,106.14925384521484,151.8074951171875,80.42100524902344,194.8095245361328,12.49742603302002,129.34666442871094
2020-11-02,106.06147766113281,150.2239990234375,80.8295669555664,194.67477416992188,12.544042587280273,133.50332641601562
2020-11-03,107.68990325927734,152.42050170898438,81.8914794921875,198.61965942382812,12.981510162353516,141.3000030517578
2020-11-04,112.08758544921875,162.05799865722656,86.87715148925781,208.20285034179688,13.753998756408691,140.32666015625
2020-11-05,116.0660171508789,166.10000610351562,87.7056884765625,214.84176635742188,14.118681907653809,146.02999877929688
2020-11-06,115.93415069580078,165.56849670410156,87.5678482055664,215.25552368164062,14.519511222839355,143.31666564941406
2020-11-09,113.61917877197266,157.18699645996094,87.65193939208984,210.12713623046875,13.590977668762207,140.4199981689453
2020-11-10,113.27731323242188,151.75100708007812,86.47257995605469,203.02635192871094,12.732738494873047,136.7866668701172
2020-11-11,116.7155532836914,156.8695068359375,86.9458236694336,208.3567657470703,13.378847122192383,139.0433349609375
2020-11-12,116.44207763671875,155.51400756835938,86.72636413574219,207.28880310058594,13.417487144470215,137.25332641601562
2020-11-13,116.49089813232422,156.4405059814453,88.19135284423828,208.31829833984375,13.258200645446777,136.1666717529297
2020-11-16,117.50677490234375,156.55299377441406,88.2794418334961,209.0110626220703,13.475814819335938,136.02999877929688
2020-11-17,116.61788177490234,156.7830047607422,87.66387939453125,206.34585571289062,13.383086204528809,147.20333862304688
2020-11-18,115.28947448730469,155.2729949951172,86.61788177490234,203.62542724609375,13.389568328857422,162.2133331298828
2020-11-19,115.88529205322266,155.8509979248047,87.51011657714844,204.91815185546875,13.401032447814941,166.42333984375
2020-11-20,114.61548614501953,154.97000122070312,86.40589904785156,202.95982360839844,13.049561500549316,163.20333862304688
2020-11-23,111.2065200805664,154.91949462890625,85.96699523925781,202.68971252441406,13.101659774780273,173.9499969482422
2020-11-24,112.49588012695312,155.9029998779297,87.77535247802734,206.30726623535156,12.919939041137695,185.1266632080078
2020-11-25,113.33590698242188,159.2534942626953,87.78679656982422,206.31692504882812,13.196133613586426,191.3333282470703
2020-11-27,113.88288879394531,159.76699829101562,88.92584991455078,207.62887573242188,13.222555160522461,195.25332641601562
2020-11-30,116.28578186035156,158.40199279785156,87.3026123046875,206.50985717773438,13.362395286560059,189.1999969482422
2020-12-01,119.87056732177734,161.00399780273438,89.34086608886719,208.5742645263672,13.350932121276855,194.9199981689453
2020-12-02,120.22222137451172,160.17649841308594,90.81431579589844,207.76393127441406,13.504980087280273,189.60667419433594
2020-12-03,120.08546447753906,159.3365020751953,90.65856170654297,206.67385864257812,13.360857963562012,197.7933349609375
2020-12-04,119.41146850585938,158.12899780273438,90.75411987304688,206.78961181640625,13.522683143615723,199.67999267578125
2020-12-07,120.87666320800781,157.89999389648438,90.4192123413086,206.72210693359375,13.571054458618164,213.9199981689453
2020-12-08,121.49202728271484,158.864501953125,90.13556671142578,208.38134765625,13.314977645874023,216.6266632080078
2020-12-09,118.95238494873047,155.2100067138672,88.47002410888672,204.3200225830078,12.896828651428223,201.4933319091797
2020-12-10,120.37849426269531,155.07449340820312,87.96195220947266,203.08523559570312,12.938220977783203,209.02333068847656
2020-12-11,119.56777954101562,155.8209991455078,88.3177490234375,205.72845458984375,12.979111671447754,203.3300018310547
2020-12-14,118.95238494873047,157.84849548339844,87.19612121582031,206.63525390625,13.273837089538574,213.27667236328125
2020-12-15,124.91075134277344,158.25599670410156,87.63502502441406,206.56771850585938,13.32544994354248,211.0833282470703
2020-12-16,124.8423843383789,162.04800415039062,87.44145202636719,211.53585815429688,13.207762718200684,207.58999633789062
2020-12-17,125.71172332763672,161.8040008544922,86.61141204833984,211.6708984375,13.306252479553223,218.63333129882812
2020-12-18,123.71908569335938,160.08250427246094,85.90031433105469,210.87025451660156,13.23718547821045,231.6666717529297
2020-12-21,125.25263214111328,160.3090057373047,86.3153305053711,214.7289581298828,13.29727554321289,216.6199951171875
2020-12-22,128.81790161132812,160.3260040283203,85.60174560546875,216.03131103515625,13.243415832519531,213.44667053222656
2020-12-23,127.91922760009766,159.2635040283203,86.00033569335938,213.21437072753906,12.975122451782227,215.32666015625
2020-12-24,128.9058074951172,158.63450622558594,86.29542541503906,214.88331604003906,12.959664344787598,220.58999633789062
2020-12-28,133.51620483398438,164.197998046875,88.27596282958984,217.01527404785156,12.866159439086914,221.22999572753906
2020-12-29,131.7384490966797,166.10000610351562,87.46981048583984,216.23387145996094,12.909295082092285,221.99667358398438
2020-12-30,130.6151123046875,164.29249572753906,86.39942932128906,213.85108947753906,13.111266136169434,231.5933380126953
2020-12-31,129.60906982421875,162.84649658203125,87.21503448486328,214.56495666503906,13.020752906799316,235.22332763671875
2021-01-04,126.40523529052734,159.3314971923828,85.89583587646484,210.00201416015625,13.079100608825684,243.2566680908203
